ID,name,description,p,s,label,software
6584,connection_concurrent,Maximum number of concurrent XenAPI connections.,1,1,resource,nova
6589,connection_recycle_time,Connections which have been present in the connection pool longer than this number of seconds will be replaced with a new one the next time they are checked out from the pool.,0,0,others,nova
6593,connection_string,Connection string for a notifier backend.,0,0,others,nova
6598,consecutive_build_service_disable_threshold,Enables reporting of build failures to the scheduler.,1,6,function-tradeoff,nova
6608,consoleauth,Consoleauth RPC API version cap.,0,0,others,nova
6612,cores,The number of instance cores or vCPUs allowed per project.,1,1,resource,nova
6615,cpu_model,Set the name of the libvirt CPU model the instance should use.,1,6,function-tradeoff,nova
6618,cpu_weight_multiplier,CPU weight multiplier ratio.,1,5,workload-specific,nova
6623,db_check_interval,DB check interval.,0,0,others,nova
6626,db_max_retry_interval,"If db_inc_retry_interval is set, the maximum seconds between retries of a database operation.",0,0,others,nova
6630,debug,"If set to true, the logging level will be set to DEBUG instead of the default INFO level.",1,6,function-tradeoff,nova
6631,debug_cache_backend,"Extra debugging from the cache backend (cache keys, get/set/delete/etc calls). This is only really useful if you need to see the specific cache-backend get/set/delete calls with the keys/values. Typically this should be left set to false.",0,0,others,nova
6635,default_domain_name,Optional domain name to use with v3 API and v2 parameters. It will be used for both the user and project domain in v3 and ignored in v2 authentication.,0,0,others,nova
6643,default_os_type,Default OS type used when uploading an image to glance,0,0,others,nova
6648,default_schedule_zone,Default availability zone for instances.,0,0,others,nova
6654,detailed,Show more detailed information as part of the response. Security note: Enabling this option may expose sensitive details about the service being monitored. Be sure to verify that it will not violate your security policies.,1,2,security-tradeoff,nova
6686,enable,Enable cell v1 functionality.,1,6,function-tradeoff,nova
6700,enabled.E,Enable the serial console feature.,1,6,function-tradeoff,nova
6703,enabled.H,Enables/disables LVM ephemeral storage encryption.,1,2,security-tradeoff,nova
6704,enabled,Global toggle for caching.,1,4,limited-side-effect,nova
6709,enabled_vgpu_types,The vGPU types enabled in the compute node.,0,0,others,nova
6713,enforce_token_bind,Used to control the use and type of token binding. Can be set to: 'disabled' to not check token binding. 'permissive' (default) to validate binding information if the bind type is of a form known to the server and ignore it if not. 'strict' like 'permissive' but if the bind type is unknown the token will be rejected. 'required' any form of token binding is needed to be allowed. Finally the name of a binding method that must be present in tokens.,0,0,others,nova
6715,es_doc_type,Document type for notification indexing in elasticsearch.,0,0,others,nova
6717,es_scroll_time,"This parameter is a time value parameter (for example: es_scroll_time=2m), indicating for how long the nodes that participate in the search will maintain relevant resources in order to continue and support it.",0,0,others,nova
6723,fatal_deprecations,Enables or disables fatal status of deprecations.,0,0,others,nova
6724,file_backed_memory,Available capacity in MiB for file-backed memory.,1,1,resource,nova
6736,floating_ips,The number of floating IPs allowed per project.,0,0,others,nova
6737,force_config_drive,Force injection to take place on a config drive,0,0,others,nova
6740,force_snat_range,"This is a list of zero or more IP ranges that traffic from the routing_source_ip will be SNATted to. If the list is empty, then no SNAT rules are created.",0,0,others,nova
6741,forward_bridge_interface,"One or more interfaces that bridges can forward traffic to. If any of the items in this list is the special keyword 'all', then all traffic will be forwarded.",0,0,others,nova
6747,group,Group that the privsep daemon should run as.,0,0,others,nova
6749,handle_virt_lifecycle_events,Enable handling of events emitted from compute drivers.,1,6,function-tradeoff,nova
6751,heal_instance_info_cache_interval,Interval between instance network information cache updates.,0,0,others,nova
6753,heartbeat_timeout_threshold,Number of seconds after which the Rabbit broker is considered down if heartbeat's keep-alive fails (0 disable the heartbeat). EXPERIMENTAL,0,0,others,nova
6754,helper_command,"Command to invoke to start the privsep daemon if not using the 'fork' method. If not specified, a default is generated using 'sudo privsep-helper' and arguments designed to recreate the current configuration. This command must accept suitable --privsep_context and --privsep_sock_path arguments.",0,0,others,nova
6772,idle_timeout,Timeout for inactive connections (in seconds),0,0,others,nova
6779,image_tmp_path,"This option has a sample default set, which means that its actual default value may vary from the one documented above.",0,0,others,nova
6783,images_type,VM Images format.,0,0,others,nova
6784,images_volume_group,"LVM Volume Group that is used for VM images, when you specify images_type=lvm",0,0,others,nova
6786,incomplete_consumer_project_id,"Early API microversions (<1.8) allowed creating allocations and not specifying a project or user identifier for the consumer. In cleaning up the data modeling, we no longer allow missing project and user information. If an older client makes an allocation, we'll use this in place of the information it doesn't provide.",0,0,others,nova
6807,instance_list_cells_batch_strategy,"This controls the method by which the API queries cell databases in smaller batches during large instance list operations. If batching is performed, a large instance list operation will request some fraction of the overall API limit from each cell database initially, and will re-request that same batch size as records are consumed (returned) from each cell as necessary. Larger batches mean less chattiness between the API and the database, but potentially more wasted effort processing the results from the database which will not be returned to the user. Any strategy will yield a batch size of at least 100 records, to avoid a user causing many tiny database queries in their request.",0,0,others,nova
6814,instance_usage_audit_period,Time period to generate instance usages for. It is possible to define optional offset to given period by appending @ character followed by a number defining offset.,0,0,others,nova
6816,instances,The number of instances allowed per project.,0,0,others,nova
6834,isolated_hosts,List of hosts that can only run certain images.,0,0,others,nova
6838,keep_alive,"This option allows using the same TCP connection to send and receive multiple HTTP requests/responses, as opposed to opening a new one for every single request/response pair. HTTP keep-alive indicates HTTP connection reuse.",0,0,others,nova
6845,keymap,Keymap for VNC.,0,0,others,nova
6849,kombu_reconnect_delay,How long to wait before reconnecting in response to an AMQP consumer cancel notification.,0,0,others,nova
6851,l3_lib,This option allows you to specify the L3 management library to be used.,0,0,others,nova
6864,link_retry_delay,Time to pause between re-connecting an AMQP 1.0 link that failed due to a recoverable error.,0,0,others,nova
6867,list_records_by_skipping_down_cells,"When set to False, this will cause the API to return a 500 error if there is an infrastructure failure like non-responsive cells. If you want the API to skip the down cells and return the results from the up cells set this option to True.",0,0,others,nova
6870,live_migration_downtime,"Maximum permitted downtime, in milliseconds, for live migration switchover.",0,0,others,nova
6884,lock_path,"Directory to use for lock files. For security, the specified directory should only be writable by the user running the processes that need locking. Defaults to environment variable OSLO_LOCK_PATH. If external locks are used, a lock path must be set.",0,0,others,nova
6897,logging_user_identity_format,Defines the format string for %(user_identity)s that is used in logging_context_format_string. Used by oslo_log.formatters.ContextFormatter,0,0,others,nova
6899,long_rpc_timeout,"This option allows setting an alternate timeout value for RPC calls that have the potential to take a long time. If set, RPC calls to other services will use this value for the timeout (in seconds) instead of the global rpc_response_timeout value.",0,0,others,nova
6907,max_hop_count,Maximum hop count,0,0,others,nova
6910,max_kernel_ramdisk_size,Maximum size in bytes of kernel or ramdisk images.,1,1,resource,nova
6916,max_placement_results,This setting determines the maximum limit on results received from the placement service during a scheduling operation. It effectively limits the number of hosts that may be considered for scheduling requests that match a large number of candidates.,0,0,others,nova
6924,memcache_dead_retry,Number of seconds memcached server is considered dead before it is tried again. (dogpile.cache.memcache and oslo_cache.memcache_pool backends only).,0,0,others,nova
6925,memcache_pool_conn_get_timeout,(Optional) Number of seconds that an operation will wait to get a memcached client connection from the pool.,0,0,others,nova
6935,memcache_servers,Memcache servers in the format of 'host:port'. (dogpile.cache.memcache and oslo_cache.memcache_pool backends only).,0,0,others,nova
6947,migrate_max_retries,Number of times to retry live-migration before failing.,0,0,others,nova
6958,my_ip,"This option has a sample default set, which means that its actual default value may vary from the one documented above.",0,0,others,nova
6966,network_size,This option determines the number of addresses in each private subnet.,0,0,others,nova
6971,non_inheritable_image_properties,Image properties that should not be inherited from the instance when taking a snapshot.,0,0,others,nova
6984,num_retries,Enable glance operation retries.,0,0,others,nova
6987,number_of_retries,Number of times to retry poll for key creation completion,0,0,others,nova
6988,offset_weight_multiplier,Offset weight multiplier,0,0,others,nova
6997,partition_key,"Case-insensitive key to limit the set of nodes that may be managed by this service to the set of nodes in Ironic which have a matching conductor_group property. If unset, all available nodes will be eligible to be managed by this service. Note that setting this to the empty string ("""") will match the default conductor group, and is different than leaving the option unset.",0,0,others,nova
7024,pre_settled,Send messages of this type pre-settled. Pre-settled messages will not receive acknowledgement from the peer. Note well: pre-settled messages may be silently discarded if the delivery fails. Permitted values: 'rpc-call' - send RPC Calls pre-settled 'rpc-reply'- send RPC Replies pre-settled 'rpc-cast' - Send RPC Casts pre-settled 'notify' - Send Notifications pre-settled,0,0,others,nova
7025,preallocate_images,The image preallocation mode to use.,1,6,function-tradeoff,nova
7038,proxies,Proxy classes to import that will affect the way the dogpile.cache backend functions. See the dogpile.cache documentation on changing-backend-behavior.,0,0,others,nova
7043,pybasedir,"This option has a sample default set, which means that its actual default value may vary from the one documented above.",0,0,others,nova
7044,qemu_img_cmd,qemu-img command,0,0,others,nova
7050,rabbit_interval_max,Maximum interval of RabbitMQ connection retries. Default is 30 seconds.,0,0,others,nova
7052,rabbit_qos_prefetch_count,Specifies the number of messages to prefetch. Setting to zero allows unlimited messages.,1,1,resource,nova
7061,rate_limit_burst,Maximum number of logged messages per rate_limit_interval.,0,0,others,nova
7063,rate_limit_interval,"Interval, number of seconds, of log rate limiting.",0,0,others,nova
7067,realtime_scheduler_priority,In a realtime host context vCPUs for guest will run in that scheduling priority. Priority depends on the host kernel (usually 1-99),1,5,workload-specific,nova
7069,reboot_timeout,Time interval after which an instance is hard rebooted automatically.,0,0,others,nova
7093,reserved_host_disk_mb,"Amount of disk resources in MB to make them always available to host. The disk usage gets reported back to the scheduler from nova-compute running on the compute nodes. To prevent the disk resources from being considered as available, this option can be used to reserve disk space for that host.",1,1,resource,nova
7114,running_deleted_instance_action,The compute service periodically checks for instances that have been deleted in the database but remain running on the compute node. The above option enables action to be taken when such instances are identified.,0,0,others,nova
7117,running_timeout,Wait time for instances to go to running state.,0,0,others,nova
7122,sasl_mechanism,Mechanism when security protocol is SASL,0,0,others,nova
7128,scheduler_retries,Scheduler retries.,0,0,others,nova
7136,send_arp_for_ha,"When True, when a device starts up, and upon binding floating IP addresses, arp messages will be sent to ensure that the arp caches on the compute hosts are up-to-date.",0,0,others,nova
7138,send_service_user_token,"When True, if sending a user token to a REST API, also send a service token.",1,6,function-tradeoff,nova
7140,serial_console_state_timeout,Timeout (seconds) to wait for node serial console state changed. Set to 0 to disable timeout.,0,0,others,nova
7147,server_groups,The maxiumum number of server groups per project.,0,0,others,nova
7165,shutdown_timeout,Total time to wait in seconds for an instance to perform a clean shutdown.,0,0,others,nova
7179,split_loggers,Log requests to multiple loggers.,1,6,function-tradeoff,nova
7180,sqlite_synchronous,"If True, SQLite uses synchronous mode.",1,3,reliability-tradeoff,nova
7182,sr_matching_filter,Filter for finding the SR to be used to install guest instances on.,0,0,others,nova
7183,ssl.B,"Attempt to connect via SSL. If no other ssl-related parameters are given, it will use the system's CA-bundle to verify the server's certificate.",1,2,security-tradeoff,nova
7184,ssl,Connect over SSL.,1,2,security-tradeoff,nova
7189,ssl_cafile,CA certificate PEM file used to verify the server certificate,0,0,others,nova
7198,ssl_verify_vhost,"By default SSL checks that the name in the server's certificate matches the hostname in the transport_url. In some configurations it may be preferable to use the virtual hostname instead, for example if the server uses the Server Name Indication TLS extension (rfc6066) to provide a certificate per virtual host. Set ssl_verify_vhost to True if the server's SSL certificate uses the virtual host name instead of the DNS name.",1,2,security-tradeoff,nova
7201,sync_power_state_interval,Interval to sync power states between the database and the hypervisor.,1,3,reliability-tradeoff,nova
7218,token_cache_time,"In order to prevent excessive effort spent validating tokens, the middleware caches previously-seen tokens for a configurable duration (in seconds). Set to -1 to disable caching completely.",1,5,workload-specific,nova
7219,token_ttl,The lifetime of a console auth token (in seconds).,0,0,others,nova
7221,trace,Debug: dump AMQP frames to stdout,1,6,function-tradeoff,nova
7248,use_rootwrap_daemon,Start and use a daemon that can run the commands that need to be run with root privileges. This option is usually enabled on nodes that run nova compute processes.,1,6,function-tradeoff,nova
7267,vcpu_pin_set,Defines which physical CPUs (pCPUs) can be used by instance virtual CPUs (vCPUs).,0,0,others,nova
7284,vif_plugging_timeout,Timeout for Neutron VIF plugging event message arrival.,0,0,others,nova
7293,volume_attach_retry_count,Volume attach retry count,0,0,others,nova
7296,volume_clear_size,"Size of area in MiB, counting from the beginning of the allocated volume, that will be cleared using method set in volume_clear option.",1,1,resource,nova
7298,volume_usage_poll_interval,Interval for gathering volume usages.,0,0,others,nova
7301,vpn_start,This is the port number to use as the first VPN port for private networks.,0,0,others,nova
7307,vzstorage_mount_perms,Mount access mode.,0,0,others,nova
7321,www_authenticate_uri,"Complete 'public' Identity API endpoint. This endpoint should not be an 'admin' endpoint, as it should be accessible by all end users. Unauthenticated clients are redirected to this endpoint to authenticate. Although this endpoint should ideally be unversioned, client support in the wild varies. If you're using a versioned v2 endpoint here, then this should not be the same endpoint the service user utilizes for validating tokens, because normal end users may not be able to reach that endpoint.",0,0,others,nova
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
